design	count
PDL_0_4_PosMidGrDv_surfA_antirep_thread2_0057_CHIMERA_PDL_0_4_posGreDiv_surfA_repeat_thread7_0002	32
2H_26_cap_Pos60_surfA_repeat_thread2_0009	31
2H_26_cap_PosMidGr_surfB_repeat_thread4_0001	30
2H_26_cap_Thr60_surfB_antirep_thread6_0031	29
2H_28_cap_S35T35_surfB_antirep_thread4_0050	28
2H_26_cap_Pos90_surfB_antirep_thread8_0021	28
2H_26_cap_H40E20D20_surfA_repeat_thread3_0009	26
2H_26_cap_Q65N25_surfB_repeat_thread9_0012_CHIMERA_2H_26_cap_Neg90_surfA_antirep_thread9_0024	25
DHR53_5CWK_XtalFit_Neg90_surfB_repeat_thread6_0006	21
2H_28_cap_Thr60_surfA_antirep_thread3_0034_CHIMERA_2H_28_cap_S35T35_surfA_antirep_thread7_0030	21
2H_28_cap_NegGre45_surfB_repeat_thread1_0002	20
DHR53_5CWK_XtalFit_PosMidGrDv_surfB_antirep_thread3_0042	20
2H_28_cap_Neg60_surfA_repeat_thread6_0009	19
2H_28_cap_Val10_Al50_surfB_repeat_thread8_0011	17
PDL_0_4_PosMidGr_surfB_repeat_thread7_0011	13
PDL_0_4_Neg60_surfA_repeat_thread7_0003	12
PDL_0_4_NegDEqQN_surfA_repeat_thread8_0007	12
PDL_0_4_Neg90_surfB_repeat_thread7_0003	11
2H_26_cap_posGreDiv_surfB_repeat_thread3_0012	8
PDL_0_4_PosMidGr_surfB_repeat_thread8_0005	7
DHR53_5CWK_XtalFit_Neg90_surfB_repeat_thread9_0008	5
PDL_0_4_S35T35_surfB_antirep_thread2_0044_CHIMERA_PDL_0_4_Thr60_surfB_antirep_thread3_0055	4
DHR53_5CWK_XtalFit_Neg90_surfA_antirep_thread9_0027	3
2H_15_cap_Pos90_surfA_antirep_thread6_0056	3
PDL_0_4_Neg60_surfA_repeat_thread2_0007_CHIMERA_PDL_0_4_Q65N25_surfB_antirep_thread9_0057	2
2H_26_cap_Thr60_surfB_repeat_thread9_0010_CHIMERA_2H_26_cap_Thr60_surfA_repeat_thread1_0003	2
PDL_0_4_Thr60_surfB_antirep_thread2_0043_CHIMERA_PDL_0_4_posGreDiv_surfA_repeat_thread4_0002	1
2H_26_cap_Neg60_surfA_antirep_thread5_0037_CHIMERA_2H_26_cap_DEAroMidGr_surfB_repeat_thread4_0009	1
PDL_0_4_Thr90_surfA_repeat_thread3_0001_CHIMERA_PDL_0_4_posGreDiv_surfA_repeat_thread4_0002	1
2H_28_cap_Scaffold_0001	1
2H_26_cap_NegGre45_surfA_repeat_thread6_0010_CHIMERA_2H_26_cap_His20Cys20_surfA_repeat_thread3_0003	1
2H_26_cap_S35T35_surfA_antirep_thread4_0051_CHIMERA_2H_26_cap_Pos60_surfA_repeat_thread5_0005	1
PDL_0_4_Neg90_surfB_repeat_thread7_0003_CHIMERA_PDL_0_4_PosMidGr_surfB_antirep_thread6_0035	0
2H_26_cap_PosMidGrDv_surfA_antirep_thread6_0071	0
2H_26_cap_PosMidGrDv_surfB_repeat_thread7_0002	0
2H_26_cap_H40E20D20_surfB_repeat_thread9_0002_CHIMERA_2H_26_cap_PolyLys_surfB_repeat_thread5_0009	0
PDL_0_4_PosMidGrDv_surfA_antirep_thread7_0044	0
2H_28_cap_Neg90_surfB_antirep_thread5_0043	0
2H_26_cap_S35T35_surfA_antirep_thread4_0051	0
PDL_0_4_PosMidGrDv_surfA_repeat_thread1_0004	0
2H_26_cap_posGreDiv_surfA_repeat_thread8_0007	0
2H_28_cap_PosMidGrDv_surfA_antirep_thread4_0012	0
2H_26_cap_posGreDiv_surfB_repeat_thread5_0003	0
2H_28_cap_S35T35_surfB_repeat_thread2_0008	0
2H_26_cap_H40E20D20_surfA_antirep_thread8_0016_CHIMERA_2H_26_cap_PosMidGr_surfA_repeat_thread1_0001	0
2H_28_cap_PosMidGr_surfA_repeat_thread3_0010_CHIMERA_2H_28_cap_Scaffold_0001	0
2H_26_cap_Pos60_surfB_antirep_thread7_0054	0
2H_28_cap_posGreDiv_surfB_antirep_thread2_0001	0
2H_28_cap_posGreDiv_surfB_repeat_thread2_0001	0
PDL_0_4_Neg60_surfB_repeat_thread4_0002_CHIMERA_PDL_0_4_posGreDiv_surfA_repeat_thread4_0002	0
2H_28_cap_posGreDiv_surfA_repeat_thread1_0009	0
PDL_0_4_S35T35_surfB_repeat_thread3_0005_CHIMERA_PDL_0_4_posGreDiv_surfA_repeat_thread4_0002	0
PDL_0_4_S35T35_surfB_antirep_thread2_0044_CHIMERA_PDL_0_4_posGreDiv_surfA_repeat_thread4_0002	0
2H_26_cap_Neg90_surfB_antirep_thread9_0006_CHIMERA_2H_26_cap_Pos90_surfA_antirep_thread5_0065	0
2H_26_cap_Pos90_surfA_antirep_thread5_0065	0
PDL_0_4_S35T35_surfB_repeat_thread9_0009_CHIMERA_PDL_0_4_posGreDiv_surfA_repeat_thread4_0002	0
2H_28_cap_Pos60_surfB_antirep_thread3_0034	0
PDL_0_4_PosMidGrDv_surfB_antirep_thread4_0043_CHIMERA_PDL_0_4_posGreDiv_surfA_repeat_thread4_0002	0
PDL_0_4_posGreDiv_surfA_repeat_thread7_0002_CHIMERA_PDL_0_4_posGreDiv_surfA_repeat_thread4_0002	0
PDL_0_4_posGreDiv_surfB_antirep_thread1_0024_CHIMERA_PDL_0_4_posGreDiv_surfA_repeat_thread4_0002	0
2H_26_cap_Scaffold_0001_CHIMERA_2H_26_cap_Pos90_surfB_antirep_thread2_0038	0
DHR53_5CWK_XtalFit_PolyAsp_surfB_repeat_thread9_0002_CHIMERA_DHR53_5CWK_XtalFit_PosGre45_surfB_antirep_thread3_0002	0
PDL_0_4_PosGre45_surfB_repeat_thread1_0005	0
2H_26_cap_Pos90_surfA_repeat_thread8_0004	0
2H_26_cap_DEAroMidGr_surfA_antirep_thread1_0020_CHIMERA_2H_26_cap_Pos90_surfB_repeat_thread5_0006	0
DHR53_5CWK_XtalFit_PosMidGr_surfB_repeat_thread5_0010_CHIMERA_DHR53_5CWK_XtalFit_posGreDiv_surfB_repeat_thread6_0005	0
DHR53_5CWK_XtalFit_PolyAsp_surfB_repeat_thread9_0002_CHIMERA_DHR53_5CWK_XtalFit_posGreDiv_surfB_repeat_thread6_0005	0
2H_26_cap_PosMidGr_surfA_antirep_thread2_0015	0
2H_26_cap_Pos90_surfB_repeat_thread3_0002	0
2H_28_cap_PosMidGr_surfA_repeat_thread3_0010	0
2H_28_cap_posGreDiv_surfB_antirep_thread8_0027	0
DHR53_5CWK_XtalFit_PosMidGr_surfB_repeat_thread5_0010_CHIMERA_DHR53_5CWK_XtalFit_PosGre45_surfB_antirep_thread3_0002	0
2H_26_cap_S35T35_surfB_repeat_thread5_0006	0
2H_26_cap_S35T35_surfA_repeat_thread6_0005_CHIMERA_2H_26_cap_NegGre45_surfB_antirep_thread5_0026	0
2H_26_cap_Thr60_surfA_antirep_thread3_0054	0
2H_26_cap_greNegDEY_surfA_repeat_thread5_0010	0
PDL_0_4_Scaffold_0001_CHIMERA_PDL_0_4_S35T35_surfA_antirep_thread3_0022	0
PDL_0_4_Neg60_surfA_antirep_thread3_0013_CHIMERA_PDL_0_4_NegDEqQN_surfA_antirep_thread9_0039	0
2H_26_cap_Neg60_surfA_repeat_thread5_0009	0
2H_26_cap_Val10_Al50_surfB_repeat_thread2_0003	0
2H_26_cap_Neg60_surfA_repeat_thread5_0011	0
2H_26_cap_lsNeGreDiv_surfB_antirep_thread8_0034	0
2H_26_cap_lsNeGreDiv_surfA_antirep_thread5_0049	0
PDL_0_4_Neg60_surfB_repeat_thread4_0002	0
DHR53_5CWK_XtalFit_PolyAsp_surfA_repeat_thread7_0008	0
2H_26_cap_H40E20D20_surfA_repeat_thread3_0009_CHIMERA_2H_26_cap_greNegDEY_surfA_repeat_thread8_0003	0
2H_26_cap_Neg90_surfB_repeat_thread6_0012	0
2H_26_cap_lsNeGreDiv_surfA_repeat_thread5_0009	0
2H_28_cap_H40E20D20_surfA_antirep_thread5_0020	0
2H_26_cap_Thr60_surfA_antirep_thread1_0018_CHIMERA_2H_26_cap_His20Cys20_surfA_repeat_thread3_0003	0
2H_26_cap_lsNeGreDiv_surfA_repeat_thread6_0009	0
2H_26_cap_greNegDEY_surfB_antirep_thread3_0011	0
DHR53_5CWK_XtalFit_NegDEqQN_surfB_repeat_thread3_0002	0
2H_28_cap_Val10_Al50_surfA_repeat_thread8_0001_CHIMERA_2H_28_cap_Scaffold_0001	0
2H_28_cap_greNegDEY_surfB_repeat_thread6_0012	0
2H_26_cap_NegGre45_surfA_antirep_thread4_0049	0
DHR53_5CWK_XtalFit_Neg60_surfA_repeat_thread4_0002	0
2H_28_cap_greNegDEY_surfB_antirep_thread9_0010	0
DHR53_5CWK_XtalFit_Neg90_surfA_repeat_thread7_0006	0
2H_26_cap_DEAroMidGr_surfB_antirep_thread6_0032_CHIMERA_2H_26_cap_NegGre45_surfB_antirep_thread5_0026	0
PDL_0_4_Q65N25_surfB_antirep_thread9_0057_CHIMERA_PDL_0_4_Neg60_surfA_repeat_thread2_0007	0
PDL_0_4_posGreDiv_surfB_antirep_thread1_0024_CHIMERA_PDL_0_4_Neg60_surfA_repeat_thread2_0007	0
2H_28_cap_Thr90_surfA_antirep_thread8_0059	0
2H_28_cap_H40LIM40_surfA_repeat_thread1_0007	0
2H_26_cap_Thr60_surfB_antirep_thread9_0030	0
2H_28_cap_Thr90_surfA_repeat_thread9_0010	0
2H_26_cap_NegGre45_surfB_repeat_thread4_0009_CHIMERA_2H_26_cap_posGreDiv_surfA_antirep_thread7_0059	0
2H_28_cap_His20Cys20_surfA_antirep_thread7_0057	0
2H_26_cap_S35T35_surfA_antirep_thread5_0008_CHIMERA_2H_26_cap_NegGre45_surfB_antirep_thread5_0026	0
2H_28_cap_Thr60_surfB_antirep_thread5_0008	0
2H_28_cap_NegDEqQN_surfB_repeat_thread6_0007	0
2H_26_cap_Neg90_surfB_antirep_thread9_0006	0
2H_28_cap_H40E20D20_surfA_repeat_thread8_0002	0
2H_28_cap_Thr60_surfA_antirep_thread3_0034	0
2H_26_cap_H40E20D20_surfA_repeat_thread6_0007	0
2H_28_cap_Q65N25_surfA_repeat_thread4_0008	0
DHR53_5CWK_XtalFit_PosMidGrDv_surfB_repeat_thread8_0001_CHIMERA_DHR53_5CWK_XtalFit_Thr60_surfB_antirep_thread9_0005	0
PDL_0_4_posGreDiv_surfB_antirep_thread8_0018_CHIMERA_PDL_0_4_Neg60_surfA_antirep_thread3_0013	0
PDL_0_4_Neg60_surfB_antirep_thread1_0006_CHIMERA_PDL_0_4_Neg60_surfA_antirep_thread3_0013	0
DHR53_5CWK_XtalFit_Thr60_surfA_repeat_thread6_0002	0
PDL_0_4_Neg90_surfB_repeat_thread7_0003_CHIMERA_PDL_0_4_Neg60_surfA_antirep_thread3_0013	0
PDL_0_4_Scaffold_0001_CHIMERA_PDL_0_4_Neg90_surfA_antirep_thread5_0045	0
DHR53_5CWK_XtalFit_Neg60_surfB_antirep_thread6_0042_CHIMERA_DHR53_5CWK_XtalFit_Thr90_surfB_antirep_thread6_0002	0
2H_28_cap_Neg90_surfA_antirep_thread7_0054_CHIMERA_2H_28_cap_Scaffold_0001	0
PDL_0_4_Neg60_surfB_antirep_thread8_0073_CHIMERA_PDL_0_4_Thr60_surfB_antirep_thread3_0055	0
2H_26_cap_H40E20D20_surfA_antirep_thread8_0016	0
PDL_0_4_Neg60_surfB_antirep_thread8_0073_CHIMERA_PDL_0_4_PosMidGrDv_surfB_repeat_thread3_0002	0
2H_28_cap_Neg60_surfB_antirep_thread2_0009	0
2H_26_cap_Q65N25_surfA_antirep_thread8_0015	0


